iteration,total_nodes,total_edges,n_static,n_dynamic,dynamic_n_nodes,dynamic_emission_mean,dynamic_emission_std,dynamic_emission_min,dynamic_emission_max,dynamic_spending_mean,dynamic_spending_std,dynamic_redmeat_mean,dynamic_redmeat_std,static_n_nodes,static_emission_mean,static_emission_std,static_emission_min,static_emission_max,static_spending_mean,static_spending_std,static_redmeat_mean,static_redmeat_std
42,815,71,2,813,813,1599.2042369674198,1116.718185725086,325.2772663574537,11066.352623847091,1640.9406860615697,926.3056316645602,382.32596707575874,435.73617718880445,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
42,815,71,2,813,813,1599.181960888135,1116.7136623219853,325.2772663574537,11066.352623847091,1641.0572937998268,926.3245981813611,382.3242307863227,435.75504997951055,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
43,815,71,2,813,813,1599.181960888135,1116.7136623219853,325.2772663574537,11066.352623847091,1641.0572937998268,926.3245981813611,382.3242307863227,435.75504997951055,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
43,815,71,2,813,813,1599.156817937196,1116.7124258875392,325.2772663574537,11066.352623847091,1641.1748891124928,926.3430341552496,382.32084936078815,435.77751996642405,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
44,815,71,2,813,813,1599.156817937196,1116.7124258875392,325.2772663574537,11066.352623847091,1641.1748891124928,926.3430341552496,382.32084936078815,435.77751996642405,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
44,815,71,2,813,813,1599.1678474444884,1116.69116668846,325.2772663574537,11066.352623847091,1641.2203986886918,926.40795616335,382.2582275860366,435.8290263642648,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
45,815,71,2,813,813,1599.1678474444884,1116.69116668846,325.2772663574537,11066.352623847091,1641.2203986886918,926.40795616335,382.2582275860366,435.8290263642648,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
45,815,71,2,813,813,1599.1438865571317,1116.690199926574,325.2772663574537,11066.352623847091,1641.3379320160793,926.4301770708021,382.25493030001434,435.85617144971445,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
46,815,71,2,813,813,1599.1438865571317,1116.690199926574,325.2772663574537,11066.352623847091,1641.3379320160793,926.4301770708021,382.25493030001434,435.85617144971445,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
46,815,71,2,813,813,1599.252534764587,1116.7065615487293,325.2772663574537,11066.352623847091,1641.468570683651,926.4601576495604,382.51826816997317,435.81446773184524,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
47,815,71,2,813,813,1599.252534764587,1116.7065615487293,325.2772663574537,11066.352623847091,1641.468570683651,926.4601576495604,382.51826816997317,435.81446773184524,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
47,815,71,2,813,813,1599.228283700316,1116.7042141806598,325.2772663574537,11066.352623847091,1641.5816228968351,926.4845229020863,382.51861016342224,435.84667960330256,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
48,815,71,2,813,813,1599.228283700316,1116.7042141806598,325.2772663574537,11066.352623847091,1641.5816228968351,926.4845229020863,382.51861016342224,435.84667960330256,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
48,815,71,2,813,813,1599.3176046313652,1116.7267423217352,325.2772663574537,11066.352623847091,1641.697227924838,926.5076796218088,382.76004605176695,435.930305628691,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
49,815,71,2,813,813,1599.3176046313652,1116.7267423217352,325.2772663574537,11066.352623847091,1641.697227924838,926.5076796218088,382.76004605176695,435.930305628691,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
49,815,71,2,813,813,1599.3215555121662,1116.7427602086561,325.2772663574537,11066.352623847091,1641.7532575920047,926.5114473593808,382.8501469185215,436.0274577157848,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
0,815,71,19,796,796,1606.6575960894056,1124.995297732157,325.2772663574537,11066.352623847091,1640.9051381909549,929.0803887726181,384.2905239525699,438.22641684099415,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
0,815,71,19,796,796,1605.441070734084,1124.8947874618532,325.2772663574537,11066.352623847091,1639.1441123886466,929.1808908641806,382.8460682270119,437.29074610801,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
1,815,71,19,796,796,1605.441070734084,1124.8947874618532,325.2772663574537,11066.352623847091,1639.1441123886466,929.1808908641806,382.8460682270119,437.29074610801,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
1,815,71,19,796,796,1604.6135128131496,1125.1035047022863,325.2772663574537,11066.352623847091,1638.2464651754506,929.4090265285507,382.1320891690273,437.4929310324455,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
2,815,71,19,796,796,1604.6135128131496,1125.1035047022863,325.2772663574537,11066.352623847091,1638.2464651754506,929.4090265285507,382.1320891690273,437.4929310324455,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
2,815,71,19,796,796,1604.1296746601051,1125.2370436934762,325.2772663574537,11066.352623847091,1637.9006659017705,929.5723800229407,381.7714715258775,437.75753141194883,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
3,815,71,19,796,796,1604.1296746601051,1125.2370436934762,325.2772663574537,11066.352623847091,1637.9006659017705,929.5723800229407,381.7714715258775,437.75753141194883,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
3,815,71,19,796,796,1603.748127718298,1125.1065830571026,325.2772663574537,11066.352623847091,1637.8677944431993,929.6547679287727,381.5778635259235,437.9226032392774,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
4,815,71,19,796,796,1603.748127718298,1125.1065830571026,325.2772663574537,11066.352623847091,1637.8677944431993,929.6547679287727,381.5778635259235,437.9226032392774,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
4,815,71,19,796,796,1603.4222923154357,1124.9027399449394,325.2772663574537,11066.352623847091,1637.9988589739853,929.6770137329207,381.4703569566824,438.01039598823075,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
5,815,71,19,796,796,1603.4222923154357,1124.9027399449394,325.2772663574537,11066.352623847091,1637.9988589739853,929.6770137329207,381.4703569566824,438.01039598823075,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
5,815,71,19,796,796,1603.1382715096327,1124.6628664025704,325.2772663574537,11066.352623847091,1638.2168253075913,929.6758774703497,381.42610565384535,438.0385163386059,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
6,815,71,19,796,796,1603.1382715096327,1124.6628664025704,325.2772663574537,11066.352623847091,1638.2168253075913,929.6758774703497,381.42610565384535,438.0385163386059,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
6,815,71,19,796,796,1602.8469366773134,1124.4284811014638,325.2772663574537,11066.352623847091,1638.45330520877,929.6556386466691,381.390105138782,438.05893221755343,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
7,815,71,19,796,796,1602.8469366773134,1124.4284811014638,325.2772663574537,11066.352623847091,1638.45330520877,929.6556386466691,381.390105138782,438.05893221755343,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
7,815,71,19,796,796,1602.2548001728221,1123.8815284868178,325.2772663574537,11066.352623847091,1638.70655667058,929.6385830139532,381.2894775346425,438.01072409563005,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
8,815,71,19,796,796,1602.2548001728221,1123.8815284868178,325.2772663574537,11066.352623847091,1638.70655667058,929.6385830139532,381.2894775346425,438.01072409563005,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
8,815,71,19,796,796,1601.958398069052,1123.6744063728113,325.2772663574537,11066.352623847091,1638.9570892670883,929.6120123854149,381.25968207102954,438.0366859613802,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
9,815,71,19,796,796,1601.958398069052,1123.6744063728113,325.2772663574537,11066.352623847091,1638.9570892670883,929.6120123854149,381.25968207102954,438.0366859613802,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
9,815,71,19,796,796,1601.6725604133835,1123.4767791201134,325.2772663574537,11066.352623847091,1639.2152454761037,929.5839398053814,381.2376879016982,438.06561926733934,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
10,815,71,19,796,796,1601.6725604133835,1123.4767791201134,325.2772663574537,11066.352623847091,1639.2152454761037,929.5839398053814,381.2376879016982,438.06561926733934,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
10,815,71,19,796,796,1601.3642535875206,1123.3064757958514,325.2772663574537,11066.352623847091,1639.479149665999,929.5534619437285,381.2037368373002,438.1050430099469,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
11,815,71,19,796,796,1601.3642535875206,1123.3064757958514,325.2772663574537,11066.352623847091,1639.479149665999,929.5534619437285,381.2037368373002,438.1050430099469,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
11,815,71,19,796,796,1601.0348698387686,1123.1642661996882,325.2772663574537,11066.352623847091,1639.735230948621,929.5323885465713,381.15703502094897,438.15601309307993,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
12,815,71,19,796,796,1601.0348698387686,1123.1642661996882,325.2772663574537,11066.352623847091,1639.735230948621,929.5323885465713,381.15703502094897,438.15601309307993,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
12,815,71,19,796,796,1600.7497184789943,1123.0271671298663,325.2772663574537,11066.352623847091,1639.985712204956,929.5173898695064,381.1237128851019,438.2082257204426,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
13,815,71,19,796,796,1600.7497184789943,1123.0271671298663,325.2772663574537,11066.352623847091,1639.985712204956,929.5173898695064,381.1237128851019,438.2082257204426,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
13,815,71,19,796,796,1600.5123171013295,1122.9455177482328,325.2772663574537,11066.352623847091,1640.2210933466222,929.4999944509523,381.09335829191207,438.25364283172513,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
14,815,71,19,796,796,1600.5123171013295,1122.9455177482328,325.2772663574537,11066.352623847091,1640.2210933466222,929.4999944509523,381.09335829191207,438.25364283172513,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
14,815,71,19,796,796,1600.7378908468693,1122.6046096676682,325.2772663574537,11066.352623847091,1640.3028622394029,929.5532180404639,381.265512391634,438.25012248132225,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
15,815,71,19,796,796,1600.7378908468693,1122.6046096676682,325.2772663574537,11066.352623847091,1640.3028622394029,929.5532180404639,381.265512391634,438.25012248132225,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
15,815,71,19,796,796,1600.7542600829947,1122.458898354806,325.2772663574537,11066.352623847091,1640.4545638729624,929.5817416326954,381.34075429883393,438.29463869701084,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
16,815,71,19,796,796,1600.7542600829947,1122.458898354806,325.2772663574537,11066.352623847091,1640.4545638729624,929.5817416326954,381.34075429883393,438.29463869701084,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
16,815,71,19,796,796,1600.669838083767,1122.3729035926597,325.2772663574537,11066.352623847091,1640.6410181958295,929.5951123325473,381.36611811474756,438.3452398003383,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
17,815,71,19,796,796,1600.669838083767,1122.3729035926597,325.2772663574537,11066.352623847091,1640.6410181958295,929.5951123325473,381.36611811474756,438.3452398003383,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
17,815,71,19,796,796,1600.5704561611026,1122.3169729212195,325.2772663574537,11066.352623847091,1640.8315279851627,929.609782756215,381.37141711481826,438.396858129195,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
18,815,71,19,796,796,1600.5704561611026,1122.3169729212195,325.2772663574537,11066.352623847091,1640.8315279851627,929.609782756215,381.37141711481826,438.396858129195,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
18,815,71,19,796,796,1600.4512986071693,1122.27949704562,325.2772663574537,11066.352623847091,1641.031929204043,929.6190501865883,381.3627022423336,438.45231956151446,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
19,815,71,19,796,796,1600.4512986071693,1122.27949704562,325.2772663574537,11066.352623847091,1641.031929204043,929.6190501865883,381.3627022423336,438.45231956151446,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
19,815,71,19,796,796,1600.3635340613375,1122.2497196982308,325.2772663574537,11066.352623847091,1641.2371718373643,929.6212732551619,381.36642532791046,438.4960057961226,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
20,815,71,19,796,796,1600.3635340613375,1122.2497196982308,325.2772663574537,11066.352623847091,1641.2371718373643,929.6212732551619,381.36642532791046,438.4960057961226,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
20,815,71,19,796,796,1599.9976511418517,1122.0148119947212,325.2772663574537,11066.352623847091,1641.2857233009227,929.5110171497322,381.1357334353523,438.1357809407368,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
21,815,71,19,796,796,1599.9976511418517,1122.0148119947212,325.2772663574537,11066.352623847091,1641.2857233009227,929.5110171497322,381.1357334353523,438.1357809407368,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
21,815,71,19,796,796,1599.8025201225353,1121.9315813277456,325.2772663574537,11066.352623847091,1641.391715861125,929.4537169275046,381.02202669882706,438.0006143853014,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
22,815,71,19,796,796,1599.8025201225353,1121.9315813277456,325.2772663574537,11066.352623847091,1641.391715861125,929.4537169275046,381.02202669882706,438.0006143853014,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
22,815,71,19,796,796,1599.7045171937584,1121.895313827413,325.2772663574537,11066.352623847091,1641.5195726603474,929.4168558147599,380.97443470324845,437.9463993925062,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
23,815,71,19,796,796,1599.7045171937584,1121.895313827413,325.2772663574537,11066.352623847091,1641.5195726603474,929.4168558147599,380.97443470324845,437.9463993925062,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
23,815,71,19,796,796,1599.6626666214177,1121.8769565824443,325.2772663574537,11066.352623847091,1641.6598818215061,929.3894115403656,380.9646147035098,437.9287507651586,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
24,815,71,19,796,796,1599.6626666214177,1121.8769565824443,325.2772663574537,11066.352623847091,1641.6598818215061,929.3894115403656,380.9646147035098,437.9287507651586,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
24,815,71,19,796,796,1599.639186950122,1121.863650756323,325.2772663574537,11066.352623847091,1641.803356046194,929.3642556402951,380.9660217222335,437.92113480233195,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
25,815,71,19,796,796,1599.639186950122,1121.863650756323,325.2772663574537,11066.352623847091,1641.803356046194,929.3642556402951,380.9660217222335,437.92113480233195,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
25,815,71,19,796,796,1599.6117185789353,1121.8485775576203,325.2772663574537,11066.352623847091,1641.927172197957,929.3400920938227,380.95755020657145,437.9067647161532,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
26,815,71,19,796,796,1599.6117185789353,1121.8485775576203,325.2772663574537,11066.352623847091,1641.927172197957,929.3400920938227,380.95755020657145,437.9067647161532,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
26,815,71,19,796,796,1599.5784470503343,1121.836930349519,325.2772663574537,11066.352623847091,1642.0512387529636,929.3131834997064,380.94557928228966,437.8920412657358,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
27,815,71,19,796,796,1599.5784470503343,1121.836930349519,325.2772663574537,11066.352623847091,1642.0512387529636,929.3131834997064,380.94557928228966,437.8920412657358,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
27,815,71,19,796,796,1599.548783262643,1121.8229248049756,325.2772663574537,11066.352623847091,1642.1737806914905,929.2899090671394,380.9351296468696,437.87745770696745,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
28,815,71,19,796,796,1599.548783262643,1121.8229248049756,325.2772663574537,11066.352623847091,1642.1737806914905,929.2899090671394,380.9351296468696,437.87745770696745,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
28,815,71,19,796,796,1599.5176112420645,1121.8108711879752,325.2772663574537,11066.352623847091,1642.297365559606,929.2663617879317,380.92403511874375,437.86473408918295,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
29,815,71,19,796,796,1599.5176112420645,1121.8108711879752,325.2772663574537,11066.352623847091,1642.297365559606,929.2663617879317,380.92403511874375,437.86473408918295,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
29,815,71,19,796,796,1599.4860624615717,1121.7996315799892,325.2772663574537,11066.352623847091,1642.4214733642273,929.2435674318707,380.91276255301983,437.8534954768895,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
30,815,71,19,796,796,1599.4860624615717,1121.7996315799892,325.2772663574537,11066.352623847091,1642.4214733642273,929.2435674318707,380.91276255301983,437.8534954768895,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
30,815,71,19,796,796,1599.451933531008,1121.790835816826,325.2772663574537,11066.352623847091,1642.540236643261,929.2239497072005,380.901695777429,437.8442500262483,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
31,815,71,19,796,796,1599.451933531008,1121.790835816826,325.2772663574537,11066.352623847091,1642.540236643261,929.2239497072005,380.901695777429,437.8442500262483,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
31,815,71,19,796,796,1599.4190717574827,1121.781451076085,325.2772663574537,11066.352623847091,1642.6585838508254,929.2064090482982,380.8911991165512,437.83609337348133,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
32,815,71,19,796,796,1599.4190717574827,1121.781451076085,325.2772663574537,11066.352623847091,1642.6585838508254,929.2064090482982,380.8911991165512,437.83609337348133,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
32,815,71,19,796,796,1599.3883327858387,1121.7707149418413,325.2772663574537,11066.352623847091,1642.7759633236624,929.1916496379366,380.88164950771085,437.8287671325337,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
33,815,71,19,796,796,1599.3883327858387,1121.7707149418413,325.2772663574537,11066.352623847091,1642.7759633236624,929.1916496379366,380.88164950771085,437.8287671325337,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
33,815,71,19,796,796,1599.3542380544689,1121.7638594148937,325.2772663574537,11066.352623847091,1642.895681617863,929.174158382738,380.8678387407292,437.822038887329,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
34,815,71,19,796,796,1599.3542380544689,1121.7638594148937,325.2772663574537,11066.352623847091,1642.895681617863,929.174158382738,380.8678387407292,437.822038887329,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
34,815,71,19,796,796,1599.3264402327802,1121.7572688032053,325.2772663574537,11066.352623847091,1643.0263245138826,929.1766715285225,380.87018887611765,437.8323919851652,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
35,815,71,19,796,796,1599.3264402327802,1121.7572688032053,325.2772663574537,11066.352623847091,1643.0263245138826,929.1766715285225,380.87018887611765,437.8323919851652,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
35,815,71,19,796,796,1599.296903307962,1121.7490001367657,325.2772663574537,11066.352623847091,1643.1365880044998,929.1628615751849,380.84897333408674,437.8157304024055,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
36,815,71,19,796,796,1599.296903307962,1121.7490001367657,325.2772663574537,11066.352623847091,1643.1365880044998,929.1628615751849,380.84897333408674,437.8157304024055,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
36,815,71,19,796,796,1599.268365335127,1121.7450231857895,325.2772663574537,11066.352623847091,1643.265217743274,929.1658207615069,380.8460711698401,437.82436758635475,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
37,815,71,19,796,796,1599.268365335127,1121.7450231857895,325.2772663574537,11066.352623847091,1643.265217743274,929.1658207615069,380.8460711698401,437.82436758635475,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
37,815,71,19,796,796,1599.240784590473,1121.7409432478373,325.2772663574537,11066.352623847091,1643.3934023548204,929.1706604244245,380.84252692471415,437.83419653137,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
38,815,71,19,796,796,1599.240784590473,1121.7409432478373,325.2772663574537,11066.352623847091,1643.3934023548204,929.1706604244245,380.84252692471415,437.83419653137,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
38,815,71,19,796,796,1599.2133522103777,1121.737429437167,325.2772663574537,11066.352623847091,1643.5222993245823,929.1764789356589,380.8386912260887,437.8456973873794,19,1155.8025630090417,436.05485211605253,555.4757259501451,2003.7905352645294,2330.423392645923,1486.9650953212242,25.555755769407554,18.88790081002667
